UID,City,State,Country,Key,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20
84039055,Geauga,Ohio,US,"Geauga, Ohio, US",32,32,33,33,34,34
84039057,Greene,Ohio,US,"Greene, Ohio, US",5,5,5,5,5,5
84039059,Guernsey,Ohio,US,"Guernsey, Ohio, US",1,1,2,2,2,2
84039061,Hamilton,Ohio,US,"Hamilton, Ohio, US",150,151,156,164,167,171
84039063,Hancock,Ohio,US,"Hancock, Ohio, US",1,1,1,1,1,1
84039065,Hardin,Ohio,US,"Hardin, Ohio, US",0,0,0,0,0,0
84039067,Harrison,Ohio,US,"Harrison, Ohio, US",0,0,0,0,0,0
84039069,Henry,Ohio,US,"Henry, Ohio, US",0,0,0,0,0,0
84039071,Highland,Ohio,US,"Highland, Ohio, US",1,1,1,1,1,1
84039073,Hocking,Ohio,US,"Hocking, Ohio, US",4,5,5,5,5,5
84039075,Holmes,Ohio,US,"Holmes, Ohio, US",1,1,1,3,3,3
84039077,Huron,Ohio,US,"Huron, Ohio, US",1,1,1,1,1,1
84039079,Jackson,Ohio,US,"Jackson, Ohio, US",0,0,0,0,0,0
84039081,Jefferson,Ohio,US,"Jefferson, Ohio, US",2,2,2,2,2,2
84039083,Knox,Ohio,US,"Knox, Ohio, US",1,1,1,1,1,1
84039085,Lake,Ohio,US,"Lake, Ohio, US",12,13,12,12,12,12
84039087,Lawrence,Ohio,US,"Lawrence, Ohio, US",0,0,0,0,1,1
84039089,Licking,Ohio,US,"Licking, Ohio, US",10,10,10,10,10,10
84039091,Logan,Ohio,US,"Logan, Ohio, US",0,0,0,0,0,0
84039093,Lorain,Ohio,US,"Lorain, Ohio, US",59,59,59,60,60,61
84039095,Lucas,Ohio,US,"Lucas, Ohio, US",242,248,252,256,263,263
84039097,Madison,Ohio,US,"Madison, Ohio, US",7,7,7,7,7,7
84039099,Mahoning,Ohio,US,"Mahoning, Ohio, US",174,178,186,188,191,191
84039101,Marion,Ohio,US,"Marion, Ohio, US",28,28,30,31,31,32
84039103,Medina,Ohio,US,"Medina, Ohio, US",22,24,23,23,25,24
84039105,Meigs,Ohio,US,"Meigs, Ohio, US",0,0,0,0,0,0
84039107,Mercer,Ohio,US,"Mercer, Ohio, US",7,7,7,7,8,8
84039109,Miami,Ohio,US,"Miami, Ohio, US",30,30,30,30,30,30
84039111,Monroe,Ohio,US,"Monroe, Ohio, US",12,14,14,14,15,15
84039113,Montgomery,Ohio,US,"Montgomery, Ohio, US",16,16,16,16,16,17
84039115,Morgan,Ohio,US,"Morgan, Ohio, US",0,0,0,0,0,0
84039117,Morrow,Ohio,US,"Morrow, Ohio, US",1,1,1,1,1,1
84039119,Muskingum,Ohio,US,"Muskingum, Ohio, US",0,0,1,1,1,1
84039121,Noble,Ohio,US,"Noble, Ohio, US",0,0,0,0,0,0
84039123,Ottawa,Ohio,US,"Ottawa, Ohio, US",16,16,18,17,17,17
84039125,Paulding,Ohio,US,"Paulding, Ohio, US",0,0,0,0,0,0
84039127,Perry,Ohio,US,"Perry, Ohio, US",1,1,1,1,1,1
84039129,Pickaway,Ohio,US,"Pickaway, Ohio, US",37,37,37,37,38,38
84039131,Pike,Ohio,US,"Pike, Ohio, US",0,0,0,0,0,0
84039133,Portage,Ohio,US,"Portage, Ohio, US",57,57,57,57,57,57
84039135,Preble,Ohio,US,"Preble, Ohio, US",1,1,1,1,1,1
84039137,Putnam,Ohio,US,"Putnam, Ohio, US",14,14,14,14,14,14
84039139,Richland,Ohio,US,"Richland, Ohio, US",3,3,3,3,4,4
84039141,Ross,Ohio,US,"Ross, Ohio, US",2,2,2,2,2,2
84039143,Sandusky,Ohio,US,"Sandusky, Ohio, US",11,11,11,12,12,12
84039145,Scioto,Ohio,US,"Scioto, Ohio, US",0,0,0,0,0,0
84039147,Seneca,Ohio,US,"Seneca, Ohio, US",2,2,2,2,2,2
84039149,Shelby,Ohio,US,"Shelby, Ohio, US",3,3,3,3,3,3
84039151,Stark,Ohio,US,"Stark, Ohio, US",91,92,98,99,101,102
84039153,Summit,Ohio,US,"Summit, Ohio, US",173,176,180,181,181,181
84039155,Trumbull,Ohio,US,"Trumbull, Ohio, US",48,50,50,51,51,52
84039157,Tuscarawas,Ohio,US,"Tuscarawas, Ohio, US",4,3,4,4,4,4
84039159,Union,Ohio,US,"Union, Ohio, US",1,1,1,1,1,1
84039161,Van Wert,Ohio,US,"Van Wert, Ohio, US",0,0,0,0,0,0
84039163,Vinton,Ohio,US,"Vinton, Ohio, US",2,2,2,2,2,2
84039165,Warren,Ohio,US,"Warren, Ohio, US",21,21,21,21,21,21
84039167,Washington,Ohio,US,"Washington, Ohio, US",19,19,19,19,19,19
84039169,Wayne,Ohio,US,"Wayne, Ohio, US",50,50,51,51,51,51
84039171,Williams,Ohio,US,"Williams, Ohio, US",1,1,1,1,1,1
84039173,Wood,Ohio,US,"Wood, Ohio, US",46,47,47,48,49,49
84039175,Wyandot,Ohio,US,"Wyandot, Ohio, US",2,2,2,2,2,2
84040001,Adair,Oklahoma,US,"Adair, Oklahoma, US",3,3,3,4,4,4
84040003,Alfalfa,Oklahoma,US,"Alfalfa, Oklahoma, US",0,0,0,0,0,0
84040005,Atoka,Oklahoma,US,"Atoka, Oklahoma, US",0,0,0,0,0,0
84040007,Beaver,Oklahoma,US,"Beaver, Oklahoma, US",0,0,0,0,0,0
84040009,Beckham,Oklahoma,US,"Beckham, Oklahoma, US",0,0,0,0,0,0
84040011,Blaine,Oklahoma,US,"Blaine, Oklahoma, US",0,0,0,0,0,0
84040013,Bryan,Oklahoma,US,"Bryan, Oklahoma, US",1,1,1,1,1,1
84040015,Caddo,Oklahoma,US,"Caddo, Oklahoma, US",10,10,10,10,10,10
84040017,Canadian,Oklahoma,US,"Canadian, Oklahoma, US",3,3,3,3,3,3
84040019,Carter,Oklahoma,US,"Carter, Oklahoma, US",1,1,1,1,1,1
84040021,Cherokee,Oklahoma,US,"Cherokee, Oklahoma, US",1,1,1,1,1,1
84040023,Choctaw,Oklahoma,US,"Choctaw, Oklahoma, US",1,1,1,1,1,1
84040025,Cimarron,Oklahoma,US,"Cimarron, Oklahoma, US",0,0,0,0,0,0
84040027,Cleveland,Oklahoma,US,"Cleveland, Oklahoma, US",37,37,37,37,37,37
84040029,Coal,Oklahoma,US,"Coal, Oklahoma, US",0,0,0,0,0,0
84040031,Comanche,Oklahoma,US,"Comanche, Oklahoma, US",3,3,3,3,3,3
84040033,Cotton,Oklahoma,US,"Cotton, Oklahoma, US",2,2,2,2,2,2
84040035,Craig,Oklahoma,US,"Craig, Oklahoma, US",0,0,0,0,0,0
84040037,Creek,Oklahoma,US,"Creek, Oklahoma, US",7,7,7,7,7,7
84040039,Custer,Oklahoma,US,"Custer, Oklahoma, US",0,0,0,0,0,0
84040041,Delaware,Oklahoma,US,"Delaware, Oklahoma, US",16,16,16,16,16,16
84040043,Dewey,Oklahoma,US,"Dewey, Oklahoma, US",0,0,0,0,0,0
84040045,Ellis,Oklahoma,US,"Ellis, Oklahoma, US",0,0,0,0,0,0
84040047,Garfield,Oklahoma,US,"Garfield, Oklahoma, US",1,1,1,1,1,1
84040049,Garvin,Oklahoma,US,"Garvin, Oklahoma, US",1,1,1,1,1,1
84040051,Grady,Oklahoma,US,"Grady, Oklahoma, US",3,3,3,3,3,3
84040053,Grant,Oklahoma,US,"Grant, Oklahoma, US",0,0,0,0,0,0
84040055,Greer,Oklahoma,US,"Greer, Oklahoma, US",7,7,7,7,7,7
84040057,Harmon,Oklahoma,US,"Harmon, Oklahoma, US",0,0,0,0,0,0
84040059,Harper,Oklahoma,US,"Harper, Oklahoma, US",0,0,0,0,0,0
84040061,Haskell,Oklahoma,US,"Haskell, Oklahoma, US",0,0,0,0,0,0
84040063,Hughes,Oklahoma,US,"Hughes, Oklahoma, US",0,0,0,0,0,0
84040065,Jackson,Oklahoma,US,"Jackson, Oklahoma, US",3,3,3,3,3,3
84040067,Jefferson,Oklahoma,US,"Jefferson, Oklahoma, US",0,0,0,0,0,0
84040069,Johnston,Oklahoma,US,"Johnston, Oklahoma, US",0,0,0,0,0,0
84040071,Kay,Oklahoma,US,"Kay, Oklahoma, US",7,7,7,7,7,7
84040073,Kingfisher,Oklahoma,US,"Kingfisher, Oklahoma, US",0,0,0,0,0,0
84040075,Kiowa,Oklahoma,US,"Kiowa, Oklahoma, US",0,0,0,0,0,0
84040077,Latimer,Oklahoma,US,"Latimer, Oklahoma, US",1,1,1,1,1,1
84040079,Le Flore,Oklahoma,US,"Le Flore, Oklahoma, US",1,1,1,1,1,1
84040081,Lincoln,Oklahoma,US,"Lincoln, Oklahoma, US",2,2,2,2,2,2
84040083,Logan,Oklahoma,US,"Logan, Oklahoma, US",1,1,1,1,1,1
84040085,Love,Oklahoma,US,"Love, Oklahoma, US",0,0,0,0,0,0
84040087,McClain,Oklahoma,US,"McClain, Oklahoma, US",3,3,3,3,3,3
84040089,McCurtain,Oklahoma,US,"McCurtain, Oklahoma, US",1,1,1,1,1,1
84040091,McIntosh,Oklahoma,US,"McIntosh, Oklahoma, US",1,1,1,1,1,1
84040093,Major,Oklahoma,US,"Major, Oklahoma, US",1,1,1,1,1,1
84040095,Marshall,Oklahoma,US,"Marshall, Oklahoma, US",0,0,0,0,0,0
84040097,Mayes,Oklahoma,US,"Mayes, Oklahoma, US",4,4,4,4,4,4
84040099,Murray,Oklahoma,US,"Murray, Oklahoma, US",0,0,0,0,0,0
84040101,Muskogee,Oklahoma,US,"Muskogee, Oklahoma, US",6,6,6,6,6,6
84040103,Noble,Oklahoma,US,"Noble, Oklahoma, US",0,0,0,0,0,0
84040105,Nowata,Oklahoma,US,"Nowata, Oklahoma, US",0,0,0,0,0,0
84040107,Okfuskee,Oklahoma,US,"Okfuskee, Oklahoma, US",0,0,0,0,0,0
84040109,Oklahoma,Oklahoma,US,"Oklahoma, Oklahoma, US",61,61,62,62,63,63
84040111,Okmulgee,Oklahoma,US,"Okmulgee, Oklahoma, US",0,0,0,0,0,0
84040113,Osage,Oklahoma,US,"Osage, Oklahoma, US",8,8,8,8,8,8
84040115,Ottawa,Oklahoma,US,"Ottawa, Oklahoma, US",2,2,2,2,2,2
84040117,Pawnee,Oklahoma,US,"Pawnee, Oklahoma, US",2,2,2,2,2,2
84040119,Payne,Oklahoma,US,"Payne, Oklahoma, US",1,1,1,1,1,1
84040121,Pittsburg,Oklahoma,US,"Pittsburg, Oklahoma, US",3,3,3,3,3,3
84040123,Pontotoc,Oklahoma,US,"Pontotoc, Oklahoma, US",2,2,2,2,2,2
84040125,Pottawatomie,Oklahoma,US,"Pottawatomie, Oklahoma, US",4,4,4,4,4,4
84040127,Pushmataha,Oklahoma,US,"Pushmataha, Oklahoma, US",0,0,0,0,0,0
84040129,Roger Mills,Oklahoma,US,"Roger Mills, Oklahoma, US",0,0,0,0,0,0
84040131,Rogers,Oklahoma,US,"Rogers, Oklahoma, US",5,5,5,5,5,5
84040133,Seminole,Oklahoma,US,"Seminole, Oklahoma, US",2,2,2,2,2,2
84040135,Sequoyah,Oklahoma,US,"Sequoyah, Oklahoma, US",3,3,3,3,3,3
84040137,Stephens,Oklahoma,US,"Stephens, Oklahoma, US",1,1,1,1,1,1
84040139,Texas,Oklahoma,US,"Texas, Oklahoma, US",5,5,5,6,6,6
84040141,Tillman,Oklahoma,US,"Tillman, Oklahoma, US",1,1,1,1,1,1
84040143,Tulsa,Oklahoma,US,"Tulsa, Oklahoma, US",54,54,57,57,59,59
84040145,Wagoner,Oklahoma,US,"Wagoner, Oklahoma, US",17,17,17,17,17,17
84040147,Washington,Oklahoma,US,"Washington, Oklahoma, US",35,35,36,36,36,37
84040149,Washita,Oklahoma,US,"Washita, Oklahoma, US",0,0,0,0,0,0
84040151,Woods,Oklahoma,US,"Woods, Oklahoma, US",0,0,0,0,0,0
84040153,Woodward,Oklahoma,US,"Woodward, Oklahoma, US",0,0,0,0,0,0
84041001,Baker,Oregon,US,"Baker, Oregon, US",0,0,0,0,0,0
84041003,Benton,Oregon,US,"Benton, Oregon, US",5,5,5,5,5,5
84041005,Clackamas,Oregon,US,"Clackamas, Oregon, US",11,11,11,12,12,12
84041007,Clatsop,Oregon,US,"Clatsop, Oregon, US",0,0,0,0,0,0
84041009,Columbia,Oregon,US,"Columbia, Oregon, US",0,0,0,0,0,0
84041011,Coos,Oregon,US,"Coos, Oregon, US",0,0,0,0,0,0
84041013,Crook,Oregon,US,"Crook, Oregon, US",0,0,0,0,0,0
84041015,Curry,Oregon,US,"Curry, Oregon, US",0,0,0,0,0,0
84041017,Deschutes,Oregon,US,"Deschutes, Oregon, US",0,0,0,0,0,0
84041019,Douglas,Oregon,US,"Douglas, Oregon, US",0,0,0,0,0,0
84041021,Gilliam,Oregon,US,"Gilliam, Oregon, US",0,0,0,0,0,0
84041023,Grant,Oregon,US,"Grant, Oregon, US",0,0,0,0,0,0
84041025,Harney,Oregon,US,"Harney, Oregon, US",0,0,0,0,0,0
84041027,Hood River,Oregon,US,"Hood River, Oregon, US",0,0,0,0,0,0
84041029,Jackson,Oregon,US,"Jackson, Oregon, US",0,0,0,0,0,0
84041031,Jefferson,Oregon,US,"Jefferson, Oregon, US",0,0,0,0,0,0
84041033,Josephine,Oregon,US,"Josephine, Oregon, US",1,1,1,1,1,1
84041035,Klamath,Oregon,US,"Klamath, Oregon, US",0,0,0,0,0,0
84041037,Lake,Oregon,US,"Lake, Oregon, US",0,0,0,0,0,0
84041039,Lane,Oregon,US,"Lane, Oregon, US",3,3,3,3,3,3
84041041,Lincoln,Oregon,US,"Lincoln, Oregon, US",0,0,0,0,0,0
84041043,Linn,Oregon,US,"Linn, Oregon, US",9,9,9,9,9,9
84041045,Malheur,Oregon,US,"Malheur, Oregon, US",0,0,0,0,0,0
84041047,Marion,Oregon,US,"Marion, Oregon, US",25,26,26,26,26,27
84041049,Morrow,Oregon,US,"Morrow, Oregon, US",0,0,0,0,0,0
84041051,Multnomah,Oregon,US,"Multnomah, Oregon, US",59,59,61,62,62,63
84041053,Polk,Oregon,US,"Polk, Oregon, US",12,12,12,12,12,12
84041055,Sherman,Oregon,US,"Sherman, Oregon, US",0,0,0,0,0,0
84041057,Tillamook,Oregon,US,"Tillamook, Oregon, US",0,0,0,0,0,0
84041059,Umatilla,Oregon,US,"Umatilla, Oregon, US",3,3,3,3,3,3
84041061,Union,Oregon,US,"Union, Oregon, US",0,0,0,0,0,0
84041063,Wallowa,Oregon,US,"Wallowa, Oregon, US",0,0,0,0,0,0
84041065,Wasco,Oregon,US,"Wasco, Oregon, US",1,1,1,1,1,1
84041067,Washington,Oregon,US,"Washington, Oregon, US",17,17,18,18,18,18
84041069,Wheeler,Oregon,US,"Wheeler, Oregon, US",0,0,0,0,0,0
84041071,Yamhill,Oregon,US,"Yamhill, Oregon, US",7,7,7,7,7,7
84042001,Adams,Pennsylvania,US,"Adams, Pennsylvania, US",8,8,8,8,8,8
84042003,Allegheny,Pennsylvania,US,"Allegheny, Pennsylvania, US",163,164,165,166,166,168
84042005,Armstrong,Pennsylvania,US,"Armstrong, Pennsylvania, US",4,4,5,5,5,5
84042007,Beaver,Pennsylvania,US,"Beaver, Pennsylvania, US",73,73,74,74,74,74
84042009,Bedford,Pennsylvania,US,"Bedford, Pennsylvania, US",2,2,2,2,2,2
84042011,Berks,Pennsylvania,US,"Berks, Pennsylvania, US",317,317,321,322,323,329
84042013,Blair,Pennsylvania,US,"Blair, Pennsylvania, US",1,1,1,1,1,1
84042015,Bradford,Pennsylvania,US,"Bradford, Pennsylvania, US",3,3,3,3,3,3
84042017,Bucks,Pennsylvania,US,"Bucks, Pennsylvania, US",503,503,515,519,522,525
84042019,Butler,Pennsylvania,US,"Butler, Pennsylvania, US",12,12,12,12,12,12
84042021,Cambria,Pennsylvania,US,"Cambria, Pennsylvania, US",2,2,2,2,2,2
84042023,Cameron,Pennsylvania,US,"Cameron, Pennsylvania, US",0,0,0,0,0,0
84042025,Carbon,Pennsylvania,US,"Carbon, Pennsylvania, US",24,24,24,24,24,24
84042027,Centre,Pennsylvania,US,"Centre, Pennsylvania, US",7,7,7,7,7,7
84042029,Chester,Pennsylvania,US,"Chester, Pennsylvania, US",281,281,284,287,294,296
84042031,Clarion,Pennsylvania,US,"Clarion, Pennsylvania, US",2,2,2,2,2,2
84042033,Clearfield,Pennsylvania,US,"Clearfield, Pennsylvania, US",0,0,0,0,0,0
84042035,Clinton,Pennsylvania,US,"Clinton, Pennsylvania, US",3,3,3,3,3,3
84042037,Columbia,Pennsylvania,US,"Columbia, Pennsylvania, US",31,31,31,31,31,31
84042039,Crawford,Pennsylvania,US,"Crawford, Pennsylvania, US",0,0,0,0,0,0
84042041,Cumberland,Pennsylvania,US,"Cumberland, Pennsylvania, US",50,52,52,53,54,56
84042043,Dauphin,Pennsylvania,US,"Dauphin, Pennsylvania, US",73,74,77,85,87,88
84042045,Delaware,Pennsylvania,US,"Delaware, Pennsylvania, US",558,559,567,576,584,591
84042047,Elk,Pennsylvania,US,"Elk, Pennsylvania, US",0,0,0,0,0,0
84042049,Erie,Pennsylvania,US,"Erie, Pennsylvania, US",4,4,4,5,5,5
84042051,Fayette,Pennsylvania,US,"Fayette, Pennsylvania, US",4,4,4,4,4,4
84042053,Forest,Pennsylvania,US,"Forest, Pennsylvania, US",0,0,0,0,0,0
84042055,Franklin,Pennsylvania,US,"Franklin, Pennsylvania, US",35,35,36,37,38,39
84042057,Fulton,Pennsylvania,US,"Fulton, Pennsylvania, US",1,1,1,1,1,1
84042059,Greene,Pennsylvania,US,"Greene, Pennsylvania, US",0,0,0,0,0,0
84042061,Huntingdon,Pennsylvania,US,"Huntingdon, Pennsylvania, US",2,2,2,3,3,4
84042063,Indiana,Pennsylvania,US,"Indiana, Pennsylvania, US",5,5,5,5,5,5
84042065,Jefferson,Pennsylvania,US,"Jefferson, Pennsylvania, US",0,0,0,0,0,0
84042067,Juniata,Pennsylvania,US,"Juniata, Pennsylvania, US",4,4,4,4,4,4
84042069,Lackawanna,Pennsylvania,US,"Lackawanna, Pennsylvania, US",170,171,174,180,182,185
84042071,Lancaster,Pennsylvania,US,"Lancaster, Pennsylvania, US",297,297,306,310,315,317
84042073,Lawrence,Pennsylvania,US,"Lawrence, Pennsylvania, US",8,8,8,8,8,8
84042075,Lebanon,Pennsylvania,US,"Lebanon, Pennsylvania, US",33,33,33,34,36,36
84042077,Lehigh,Pennsylvania,US,"Lehigh, Pennsylvania, US",228,228,235,239,242,245
84042079,Luzerne,Pennsylvania,US,"Luzerne, Pennsylvania, US",149,149,153,155,156,157
84042081,Lycoming,Pennsylvania,US,"Lycoming, Pennsylvania, US",17,17,17,17,17,17
84042083,McKean,Pennsylvania,US,"McKean,Pennsylvania,US",1,1,1,1,1,1
84042085,Mercer,Pennsylvania,US,"Mercer, Pennsylvania, US",5,5,5,5,6,6
84042087,Mifflin,Pennsylvania,US,"Mifflin, Pennsylvania, US",1,1,1,1,1,1
84042089,Monroe,Pennsylvania,US,"Monroe, Pennsylvania, US",101,101,101,102,102,102
84042091,Montgomery,Pennsylvania,US,"Montgomery, Pennsylvania, US",684,686,696,702,713,721
84042093,Montour,Pennsylvania,US,"Montour, Pennsylvania, US",0,0,0,0,0,0
84042095,Northampton,Pennsylvania,US,"Northampton, Pennsylvania, US",210,210,213,220,225,229
84042097,Northumberland,Pennsylvania,US,"Northumberland, Pennsylvania, US",3,3,3,3,3,3
84042099,Perry,Pennsylvania,US,"Perry, Pennsylvania, US",3,3,3,3,3,3
84042101,Philadelphia,Pennsylvania,US,"Philadelphia, Pennsylvania, US",1316,1320,1346,1359,1394,1411
84042103,Pike,Pennsylvania,US,"Pike, Pennsylvania, US",19,19,20,20,20,20
84042105,Potter,Pennsylvania,US,"Potter, Pennsylvania, US",0,0,0,0,0,0
84042107,Schuylkill,Pennsylvania,US,"Schuylkill, Pennsylvania, US",34,34,36,36,37,38
84042109,Snyder,Pennsylvania,US,"Snyder, Pennsylvania, US",1,1,1,1,1,1
84042111,Somerset,Pennsylvania,US,"Somerset, Pennsylvania, US",1,1,1,1,1,1
84042113,Sullivan,Pennsylvania,US,"Sullivan, Pennsylvania, US",0,0,0,0,0,0
84042115,Susquehanna,Pennsylvania,US,"Susquehanna, Pennsylvania, US",15,15,15,15,15,16
84042117,Tioga,Pennsylvania,US,"Tioga, Pennsylvania, US",2,2,2,2,2,2
84042119,Union,Pennsylvania,US,"Union, Pennsylvania, US",1,1,1,1,1,1
84042121,Venango,Pennsylvania,US,"Venango, Pennsylvania, US",0,0,0,0,0,0
84042123,Warren,Pennsylvania,US,"Warren, Pennsylvania, US",0,0,0,0,0,0
84042125,Washington,Pennsylvania,US,"Washington, Pennsylvania, US",5,5,6,6,6,6
84042127,Wayne,Pennsylvania,US,"Wayne, Pennsylvania, US",8,8,8,8,8,9
84042129,Westmoreland,Pennsylvania,US,"Westmoreland, Pennsylvania, US",38,38,38,38,38,38
84042131,Wyoming,Pennsylvania,US,"Wyoming, Pennsylvania, US",7,7,7,7,7,7
84042133,York,Pennsylvania,US,"York, Pennsylvania, US",26,26,26,27,28,28
84044001,Bristol,Rhode Island,US,"Bristol, Rhode Island, US",0,0,0,0,0,0
84044003,Kent,Rhode Island,US,"Kent, Rhode Island, US",0,0,0,0,0,0
84044005,Newport,Rhode Island,US,"Newport, Rhode Island, US",0,0,0,0,0,0
84044007,Providence,Rhode Island,US,"Providence, Rhode Island, US",0,0,0,0,0,0
84044009,Washington,Rhode Island,US,"Washington, Rhode Island, US",0,0,0,0,0,0
84045001,Abbeville,South Carolina,US,"Abbeville, South Carolina, US",0,0,0,0,0,0
84045003,Aiken,South Carolina,US,"Aiken, South Carolina, US",7,7,7,7,7,8
84045005,Allendale,South Carolina,US,"Allendale, South Carolina, US",3,3,3,3,3,3
84045007,Anderson,South Carolina,US,"Anderson, South Carolina, US",9,9,9,9,9,9
84045009,Bamberg,South Carolina,US,"Bamberg, South Carolina, US",0,0,0,0,0,0
84045011,Barnwell,South Carolina,US,"Barnwell, South Carolina, US",1,1,1,1,1,1
84045013,Beaufort,South Carolina,US,"Beaufort, South Carolina, US",14,14,14,14,14,14
84045015,Berkeley,South Carolina,US,"Berkeley, South Carolina, US",16,16,16,16,16,17
84045017,Calhoun,South Carolina,US,"Calhoun, South Carolina, US",1,1,1,1,1,1
84045019,Charleston,South Carolina,US,"Charleston, South Carolina, US",12,12,12,12,12,14
84045021,Cherokee,South Carolina,US,"Cherokee, South Carolina, US",2,2,2,2,2,4
84045023,Chester,South Carolina,US,"Chester, South Carolina, US",1,1,1,1,1,1
84045025,Chesterfield,South Carolina,US,"Chesterfield, South Carolina, US",4,4,4,4,4,4
84045027,Clarendon,South Carolina,US,"Clarendon, South Carolina, US",39,39,39,39,39,40
84045029,Colleton,South Carolina,US,"Colleton, South Carolina, US",12,14,14,14,14,14
84045031,Darlington,South Carolina,US,"Darlington, South Carolina, US",10,10,10,10,10,11
84045033,Dillon,South Carolina,US,"Dillon, South Carolina, US",3,3,3,3,3,3
84045035,Dorchester,South Carolina,US,"Dorchester, South Carolina, US",3,3,3,3,3,3
84045037,Edgefield,South Carolina,US,"Edgefield, South Carolina, US",2,2,2,2,2,2
84045039,Fairfield,South Carolina,US,"Fairfield, South Carolina, US",15,17,17,17,17,17
84045041,Florence,South Carolina,US,"Florence, South Carolina, US",38,38,38,38,38,39
84045043,Georgetown,South Carolina,US,"Georgetown, South Carolina, US",3,3,3,3,3,3
84045045,Greenville,South Carolina,US,"Greenville, South Carolina, US",57,57,57,57,57,59
84045047,Greenwood,South Carolina,US,"Greenwood, South Carolina, US",1,1,1,1,1,2
84045049,Hampton,South Carolina,US,"Hampton, South Carolina, US",1,1,1,1,1,1
84045051,Horry,South Carolina,US,"Horry, South Carolina, US",25,26,27,27,27,29
84045053,Jasper,South Carolina,US,"Jasper, South Carolina, US",2,2,2,2,2,2
84045055,Kershaw,South Carolina,US,"Kershaw, South Carolina, US",14,14,14,14,14,14
84045057,Lancaster,South Carolina,US,"Lancaster, South Carolina, US",5,5,5,5,5,6
84045059,Laurens,South Carolina,US,"Laurens, South Carolina, US",4,4,4,4,4,4
84045061,Lee,South Carolina,US,"Lee, South Carolina, US",16,16,16,16,16,18
84045063,Lexington,South Carolina,US,"Lexington, South Carolina, US",33,34,34,34,34,36
84045065,McCormick,South Carolina,US,"McCormick, South Carolina, US",1,1,1,1,1,1
84045067,Marion,South Carolina,US,"Marion, South Carolina, US",5,5,5,5,5,5
84045069,Marlboro,South Carolina,US,"Marlboro, South Carolina, US",1,1,1,1,1,3
84045071,Newberry,South Carolina,US,"Newberry, South Carolina, US",1,1,1,1,1,1
84045073,Oconee,South Carolina,US,"Oconee, South Carolina, US",0,0,0,0,0,0
84045075,Orangeburg,South Carolina,US,"Orangeburg, South Carolina, US",3,3,3,3,3,4
84045077,Pickens,South Carolina,US,"Pickens, South Carolina, US",3,3,3,3,3,4
84045079,Richland,South Carolina,US,"Richland, South Carolina, US",66,66,66,66,66,68
84045081,Saluda,South Carolina,US,"Saluda, South Carolina, US",1,1,1,1,1,1
84045083,Spartanburg,South Carolina,US,"Spartanburg, South Carolina, US",20,20,20,20,20,30
84045085,Sumter,South Carolina,US,"Sumter, South Carolina, US",18,18,18,18,18,19
84045087,Union,South Carolina,US,"Union, South Carolina, US",0,0,0,0,0,0
84045089,Williamsburg,South Carolina,US,"Williamsburg, South Carolina, US",14,14,14,14,14,14
84045091,York,South Carolina,US,"York, South Carolina, US",8,8,8,8,8,10
84046003,Aurora,South Dakota,US,"Aurora, South Dakota, US",0,0,0,0,0,0
84046005,Beadle,South Dakota,US,"Beadle, South Dakota, US",5,5,5,5,5,5
84046007,Bennett,South Dakota,US,"Bennett, South Dakota, US",0,0,0,0,0,0
84046009,Bon Homme,South Dakota,US,"Bon Homme, South Dakota, US",0,0,0,0,0,0
